term,term_code,course_code,course_title,section,crn,meeting_schedule,location,location_status,instructor,schedule_type_code,class_status,cab_status_code,cancelled,start_date,end_date,cab_schedule_and_location,source_url
Fall 2026,202610,ENGL 0930,Introduction to Creative Nonfiction,S05,13738,MW 8:30am-9:50am,Smith-Buonanno Hall 207,Physical location published,R. Ward,S,Full,F,false,2026-09-09,2026-12-21,MW 8:30am-9:50am in Smith-Buonanno Hall 207,https://cab.brown.edu/
Fall 2026,202610,ENGL 1030G,Backstory,S01,13781,MWF 2pm-2:50pm,70 Brown Street 315,Physical location published,E. Hardy,S,Active,A,false,2026-09-09,2026-12-21,MWF 2pm-2:50pm in 70 Brown Street 315,https://cab.brown.edu/
Fall 2026,202610,ENGL 1030L,Writing at Three Miles an Hour,S01,16020,MWF 11am-11:50am,Page-Robinson Hall 503,Physical location published,L. Stanley,S,Full,F,false,2026-09-09,2026-12-21,MWF 11am-11:50am in Page-Robinson Hall 503,https://cab.brown.edu/
Fall 2026,202610,ENGL 1030M,Morning Pages,S01,13784,TTh 9am-10:20am,70 Brown Street 315,Physical location published,E. Rush,S,Full,F,false,2026-09-09,2026-12-21,TTh 9am-10:20am in 70 Brown Street 315,https://cab.brown.edu/
Fall 2026,202610,ENGL 1050B,True Stories,S01,13739,MWF 8am-8:50am,70 Brown Street 315,Physical location published,K. Schapira,S,Active,A,false,2026-09-09,2026-12-21,MWF 8am-8:50am in 70 Brown Street 315,https://cab.brown.edu/
Fall 2026,202610,ENGL 1051B,Let Me Explain,S01,13780,MWF 10am-10:50am,Page-Robinson Hall 401,Physical location published,N. Lake,S,Full,F,false,2026-09-09,2026-12-21,MWF 10am-10:50am in Page-Robinson Hall 401,https://cab.brown.edu/
Fall 2026,202610,ENGL 1051C,An Introduction to Creative Style,S01,15005,MWF 12pm-12:50pm,Page-Robinson Hall 301,Physical location published,R. Ward,S,Full,F,false,2026-09-09,2026-12-21,MWF 12pm-12:50pm in Page-Robinson Hall 301,https://cab.brown.edu/
Fall 2026,202610,ENGL 1051D,Translating Place,S01,14291,MWF 2pm-2:50pm,Smith-Buonanno Hall 207,Physical location published,M. Stewart,S,Full,F,false,2026-09-09,2026-12-21,MWF 2pm-2:50pm in Smith-Buonanno Hall 207,https://cab.brown.edu/
Fall 2026,202610,ENGL 1180H,Satire and Humor Writing,S01,13782,MWF 10am-10:50am,Alumnae Hall 212,Physical location published,J. Readey,S,Active,A,false,2026-09-09,2026-12-21,MWF 10am-10:50am in Alumnae Hall 212,https://cab.brown.edu/
Fall 2026,202610,ENGL 1180Z,Healthcare Journalism,S01,13731,MW 8:30am-9:50am,Page-Robinson Hall 401,Physical location published,N. Lake,S,Full,F,false,2026-09-09,2026-12-21,MW 8:30am-9:50am in Page-Robinson Hall 401,https://cab.brown.edu/
Fall 2026,202610,ENGL 1181B,Memoirs of Migration,S01,15270,TTh 1pm-2:20pm,Page-Robinson Hall 201,Physical location published,G. Talusan,S,Full,F,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in Page-Robinson Hall 201,https://cab.brown.edu/
Fall 2026,202610,ENGL 1190M,The Teaching and Practice of Writing: Writing Fellows Program,S01,15935,TTh 10:30am-11:50am,Page-Robinson Hall 402,Physical location published,J. Morton-Aiken,S,Active,A,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in Page-Robinson Hall 402,https://cab.brown.edu/
Fall 2026,202610,ENGL 1191F,Beside Myself,S01,15006,TTh 1pm-2:20pm,Page-Robinson Hall 202,Physical location published,E. Rush,S,Full,F,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in Page-Robinson Hall 202,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S04,11707,TBA,TBA,TBA,A. Jackson,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S05,11708,TBA,TBA,TBA,G. Talusan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S11,11709,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S27,11710,TBA,TBA,TBA,J. Readey,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S41,11711,TBA,TBA,TBA,L. Stanley,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S47,11712,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S48,11713,TBA,TBA,TBA,M. Stewart,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S53,11714,TBA,TBA,TBA,K. Schapira,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S67,11715,TBA,TBA,TBA,E. Hipchen,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1200,Independent Study in Nonfiction Writing,S68,11716,TBA,TBA,TBA,N. Lake,I,Full,F,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1361A,Fantasies of Milton,S01,13742,M 3pm-5:30pm,Smith-Buonanno Hall G18,Physical location published,J. Kuzner,S,Active,A,false,2026-09-09,2026-12-21,M 3pm-5:30pm in Smith-Buonanno Hall G18,https://cab.brown.edu/
Fall 2026,202610,ENGL 1361S,Sexual Contracts in Renaissance Drama,S01,15717,MWF 2pm-2:50pm,Rockefeller Library 205,Physical location published,C. Scozzaro,S,Active,A,false,2026-09-09,2026-12-21,MWF 2pm-2:50pm in Rockefeller Library 205,https://cab.brown.edu/
Fall 2026,202610,ENGL 1380,Undergraduate Independent Study in Medieval and Early Modern Literatures,S01,11717,TBA,TBA,TBA,M. Min,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1380,Undergraduate Independent Study in Medieval and Early Modern Literatures,S07,11718,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1380,Undergraduate Independent Study in Medieval and Early Modern Literatures,S19,11719,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1561Q,Emily Dickinson,S01,15974,TTh 9am-10:20am,Page-Robinson Hall 203,Physical location published,S. Burrows,S,Active,A,false,2026-09-09,2026-12-21,TTh 9am-10:20am in Page-Robinson Hall 203,https://cab.brown.edu/
Fall 2026,202610,ENGL 1561Y,"In Excess: Rossetti, Hopkins, Wilde",S01,13755,Th 4pm-6:30pm,70 Brown Street 315,Physical location published,J. Khalip,S,Active,A,false,2026-09-09,2026-12-21,Th 4pm-6:30pm in 70 Brown Street 315,https://cab.brown.edu/
Fall 2026,202610,ENGL 1580,Undergraduate Independent Study in the Enlightenment and the Rise of National Literatures,S18,11720,TBA,TBA,TBA,J. Khalip,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1580,Undergraduate Independent Study in the Enlightenment and the Rise of National Literatures,S21,11721,TBA,TBA,TBA,P. Gould,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1710I,Harlem Renaissance: The Politics of Culture,S01,14018,MWF 2pm-2:50pm,Smith-Buonanno Hall G13,Physical location published,R. Murray,S,Active,A,false,2026-09-09,2026-12-21,MWF 2pm-2:50pm in Smith-Buonanno Hall G13,https://cab.brown.edu/
Fall 2026,202610,ENGL 1710M,"Nationalizing Narratives: Race, Nationalism, and the American Novel",S01,14019,TTh 2:30pm-3:50pm,Smith-Buonanno Hall G01,Physical location published,D. Kim,S,Active,A,false,2026-09-09,2026-12-21,TTh 2:30pm-3:50pm in Smith-Buonanno Hall G01,https://cab.brown.edu/
Fall 2026,202610,ENGL 1711S,James Baldwin,S01,14020,TTh 10:30am-11:50am,Smith-Buonanno Hall 101,Physical location published,A. Abdur-Rahman,S,Full,F,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in Smith-Buonanno Hall 101,https://cab.brown.edu/
Fall 2026,202610,ENGL 1760T,Literary Africa,S01,13815,F 3pm-5:30pm,70 Brown Street 315,Physical location published,O. George,S,Active,A,false,2026-09-09,2026-12-21,F 3pm-5:30pm in 70 Brown Street 315,https://cab.brown.edu/
Fall 2026,202610,ENGL 1761D,Hollywood and American Modernism from FDR to JFK,S01,13756,TTh 2:30pm-3:50pm,Salomon Center 202,Physical location published,D. Nabers,S,Active,A,false,2026-09-09,2026-12-21,TTh 2:30pm-3:50pm in Salomon Center 202,https://cab.brown.edu/
Fall 2026,202610,ENGL 1762P,Lucille Clifton,S01,15269,Th 4pm-6:30pm,Page-Robinson Hall 501,Physical location published,K. Quashie,S,Active,A,false,2026-09-09,2026-12-21,Th 4pm-6:30pm in Page-Robinson Hall 501,https://cab.brown.edu/
Fall 2026,202610,ENGL 1762T,Race and the Gothic,S01,15003,TTh 10:30am-11:50am,Page-Robinson Hall 501,Physical location published,D. Ramirez,S,Full,F,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in Page-Robinson Hall 501,https://cab.brown.edu/
Fall 2026,202610,ENGL 1762X,Asian American Avant-Gardes,S01,15360,M 3pm-5:30pm,Sayles Hall 104,Physical location published,R. Liu,S,Active,A,false,2026-09-09,2026-12-21,M 3pm-5:30pm in Sayles Hall 104,https://cab.brown.edu/
Fall 2026,202610,ENGL 1762Z,More Reality: Mysticism and Consciousness in Literature and Film,S01,14112,TTh 1pm-2:20pm,Page-Robinson Hall 501,Physical location published,D. Ramirez,S,Active,A,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in Page-Robinson Hall 501,https://cab.brown.edu/
Fall 2026,202610,ENGL 1780,Undergraduate Independent Study in Modern and Contemporary Literatures,S02,11722,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1780,Undergraduate Independent Study in Modern and Contemporary Literatures,S08,11723,TBA,TBA,TBA,S. Burrows,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1780,Undergraduate Independent Study in Modern and Contemporary Literatures,S15,11724,TBA,TBA,TBA,J. Egan,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1780,Undergraduate Independent Study in Modern and Contemporary Literatures,S33,11725,TBA,TBA,TBA,D. Nabers,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1780,Undergraduate Independent Study in Modern and Contemporary Literatures,S35,11726,TBA,TBA,TBA,R. Reichman,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1780,Undergraduate Independent Study in Modern and Contemporary Literatures,S64,11727,TBA,TBA,TBA,K. Quashie,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1780,Undergraduate Independent Study in Modern and Contemporary Literatures,S67,11728,TBA,TBA,TBA,TBD,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 1901M,Reading Literature in an Information Age,S01,15672,MWF 1pm-1:50pm,List Art Center 210,Physical location published,J. Egan,S,Active,A,false,2026-09-09,2026-12-21,MWF 1pm-1:50pm in List Art Center 210,https://cab.brown.edu/
Fall 2026,202610,ENGL 1901N,The Sublime,S01,15086,W 3pm-5:30pm,70 Brown Street 315,Physical location published,M. Redfield,S,Active,A,false,2026-09-09,2026-12-21,W 3pm-5:30pm in 70 Brown Street 315,https://cab.brown.edu/
Fall 2026,202610,ENGL 1901T,Practices of Autofiction,S01,13948,W 3pm-5:30pm,Smith-Buonanno Hall 207,Physical location published,T. Bewes,S,Full,F,false,2026-09-09,2026-12-21,W 3pm-5:30pm in Smith-Buonanno Hall 207,https://cab.brown.edu/
Fall 2026,202610,ENGL 1910G,A Poem a Day: Poetry and Attention,S01,14230,TTh 1pm-2:20pm,70 Brown Street 315,Physical location published,A. Smailbegovic,S,Full,F,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in 70 Brown Street 315,https://cab.brown.edu/
Fall 2026,202610,ENGL 1991,Senior Honors Seminar in English,S01,14887,W 3pm-5:30pm,Sayles Hall 104,Physical location published,D. Nabers,S,Active,A,false,2026-09-09,2026-12-21,W 3pm-5:30pm in Sayles Hall 104,https://cab.brown.edu/
Fall 2026,202610,ENGL 1993,Senior Honors Seminar in Nonfiction Writing,S01,13783,Th 4pm-6:30pm,Sayles Hall 305,Physical location published,G. Talusan,S,Active,A,false,2026-09-09,2026-12-21,Th 4pm-6:30pm in Sayles Hall 305,https://cab.brown.edu/
Fall 2026,202610,ENGL 2210,Proseminar,S01,15431,Th 1pm-3:30pm,70 Brown Street 218,Physical location published,S. Burrows,S,Active,A,false,2026-09-09,2026-12-21,Th 1pm-3:30pm in 70 Brown Street 218,https://cab.brown.edu/
Fall 2026,202610,ENGL 2380,Graduate Independent Study in Medieval and Early Modern Literatures,S52,11729,TBA,TBA,TBA,R. Rambuss,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 2580,Graduate Independent Study in the Enlightenment and the Rise of National Literatures,S55,11730,TBA,TBA,TBA,A. Anderson,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 2580,Graduate Independent Study in the Enlightenment and the Rise of National Literatures,S63,11731,TBA,TBA,TBA,B. Parker,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 2761T,Race and the Gothic,S01,15002,TTh 10:30am-11:50am,Page-Robinson Hall 501,Physical location published,D. Ramirez,S,Active,A,false,2026-09-09,2026-12-21,TTh 10:30am-11:50am in Page-Robinson Hall 501,https://cab.brown.edu/
Fall 2026,202610,ENGL 2780,Graduate Independent Study in Modern and Contemporary Literatures,S03,11732,TBA,TBA,TBA,T. Bewes,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 2780,Graduate Independent Study in Modern and Contemporary Literatures,S28,11733,TBA,TBA,TBA,D. Kim,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 2780,Graduate Independent Study in Modern and Contemporary Literatures,S36,11734,TBA,TBA,TBA,E. Rooney,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 2780,Graduate Independent Study in Modern and Contemporary Literatures,S60,11735,TBA,TBA,TBA,L. Gandhi,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 2780,Graduate Independent Study in Modern and Contemporary Literatures,S64,11736,TBA,TBA,TBA,K. Quashie,I,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 2900X,Postcolonial Theory,S01,15747,M 3pm-5:30pm,TBD,Physical location not yet published,L. Gandhi,S,Cancelled,C,true,2026-09-09,2026-12-21,M 3pm-5:30pm Location TBD,https://cab.brown.edu/
Fall 2026,202610,ENGL 2900X,Postcolonial Theory,S02,16243,M 3pm-5:30pm in Andrews House 310,Not published in CAB,Physical location not yet published,L. Gandhi,S,Active,A,false,2026-09-09,2026-12-21,M 3pm-5:30pm in Andrews House 310,https://cab.brown.edu/
Fall 2026,202610,ENGL 2970,Preliminary Examination Preparation,S01,13314,TBA,TBA,TBA,TBD,E,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGL 2990,Thesis Preparation,S01,13315,TBA,TBA,TBA,TBD,E,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C01,13650,T 9am-10:20am,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,T 9am-10:20am in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C02,13651,T 9am-10:20am,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,T 9am-10:20am in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C03,13652,T 10:30am-11:50am,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,T 10:30am-11:50am in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C04,13653,T 10:30am-11:50am,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,T 10:30am-11:50am in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C05,13654,T 1pm-2:20pm,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,T 1pm-2:20pm in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C06,13655,T 1pm-2:20pm,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,T 1pm-2:20pm in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C07,13656,T 2:30pm-3:50pm,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,T 2:30pm-3:50pm in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C08,13657,T 2:30pm-3:50pm,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,T 2:30pm-3:50pm in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C09,13658,Th 9am-10:20am,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,Th 9am-10:20am in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C10,13659,Th 9am-10:20am,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,Th 9am-10:20am in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C11,13660,Th 10:30am-11:50am,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,Th 10:30am-11:50am in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C12,13661,Th 10:30am-11:50am,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,Th 10:30am-11:50am in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C13,13662,Th 1pm-2:20pm,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,Th 1pm-2:20pm in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C14,13663,Th 1pm-2:20pm,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,Th 1pm-2:20pm in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,C15,13664,Th 2:30pm-3:50pm,Barus & Holley 191A,Physical location published,Team,C,Active,A,false,2026-09-09,2026-12-21,Th 2:30pm-3:50pm in Barus & Holley 191A,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,S01,10010,MWF 9am-9:50am,Barus & Holley 190,Physical location published,Team,S,Active,A,false,2026-09-09,2026-12-21,MWF 9am-9:50am in Barus & Holley 190,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,S02,13676,MWF 9am-9:50am,85 Waterman Street 130,Physical location published,Team,S,Active,A,false,2026-09-09,2026-12-21,MWF 9am-9:50am in 85 Waterman Street 130,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,S03,13677,MWF 9am-9:50am,CIT Center (Thomas Watson CIT) 165,Physical location published,Stuopis/Laderer,S,Active,A,false,2026-09-09,2026-12-21,MWF 9am-9:50am in CIT Center (Thomas Watson CIT) 165,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,S04,13678,MWF 2pm-2:50pm,Barus & Holley 190,Physical location published,Team,S,Active,A,false,2026-09-09,2026-12-21,MWF 2pm-2:50pm in Barus & Holley 190,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,S05,13679,MWF 2pm-2:50pm,85 Waterman Street 130,Physical location published,Gonsher/Stuopis,S,Active,A,false,2026-09-09,2026-12-21,MWF 2pm-2:50pm in 85 Waterman Street 130,https://cab.brown.edu/
Fall 2026,202610,ENGN 0030,Introduction to Engineering,S06,13680,MWF 2pm-2:50pm,CIT Center (Thomas Watson CIT) 165,Physical location published,Gray/Stuopis,S,Active,A,false,2026-09-09,2026-12-21,MWF 2pm-2:50pm in CIT Center (Thomas Watson CIT) 165,https://cab.brown.edu/
Fall 2026,202610,ENGN 0061,Undergraduate Teaching Assistant Apprenticeship: Full Credit,S01,16359,TBA,TBA,TBA,G. Palmore,S,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGN 0062,Undergraduate Teaching Assistant Apprenticeship: Half Credit,S01,16360,TBA,TBA,TBA,G. Palmore,S,Active,A,false,2026-09-09,2026-12-21,TBA,https://cab.brown.edu/
Fall 2026,202610,ENGN 0090,Management of Industrial and Nonprofit Organizations,S01,15175,TTh 1pm-2:20pm,MacMillan Hall 117,Physical location published,T. Chaltas,S,Active,A,false,2026-09-09,2026-12-21,TTh 1pm-2:20pm in MacMillan Hall 117,https://cab.brown.edu/
