osm_type,osm_id,name,brown_relevant_hint,building_type,amenity,operator,owner,address_number,address_street,address_city,address_state,address_postcode,levels,wikidata,wikipedia,website,latitude,longitude,osm_url,source_url,license
way,142009679,Edward S. Underwood House,false,house,,,,28,,,,,,,,,41.8218516,-71.399762,https://www.openstreetmap.org/way/142009679,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009682,,false,house,,,,150,Lloyd Avenue,,,,,,,,41.8316526,-71.4013039,https://www.openstreetmap.org/way/142009682,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009683,,false,house,,,,,,,,,,,,,41.8323295,-71.4029986,https://www.openstreetmap.org/way/142009683,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009689,,false,house,,,,125,Benefit Street,,,,,,,,41.8299521,-71.4084989,https://www.openstreetmap.org/way/142009689,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009690,,false,house,,,,,,,,,,,,,41.8221784,-71.4002866,https://www.openstreetmap.org/way/142009690,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009692,,false,house,,,,,,,,,,,,,41.8319855,-71.4027882,https://www.openstreetmap.org/way/142009692,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009697,,false,house,,,,,,,,,,,,,41.8326847,-71.4034889,https://www.openstreetmap.org/way/142009697,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009698,,false,house,,,,134,Lloyd Avenue,,,,,,,,41.8316563,-71.4019754,https://www.openstreetmap.org/way/142009698,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009700,,false,house,,,,52,Benefit Street,,,,2,,,,41.8322677,-71.4096675,https://www.openstreetmap.org/way/142009700,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009704,,false,house,,,,188,Bowen Street,,,,,,,,41.8309285,-71.4031181,https://www.openstreetmap.org/way/142009704,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009707,,false,house,,,,175,Lloyd Avenue,,,,,,,,41.83134,-71.4003225,https://www.openstreetmap.org/way/142009707,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009708,,false,house,,,,,,,,,,,,,41.8308829,-71.4044399,https://www.openstreetmap.org/way/142009708,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009712,,false,house,,,,106,Benefit Street,,,,,,,,41.8305295,-71.4090418,https://www.openstreetmap.org/way/142009712,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009715,,false,house,,,,185,,,,,,,,,41.8324594,-71.4037616,https://www.openstreetmap.org/way/142009715,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009717,,false,house,,,,50,Benefit Street,,,,2,,,,41.8323751,-71.4097089,https://www.openstreetmap.org/way/142009717,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009721,,false,house,,,,106,Lloyd Avenue,,,,,,,,41.8316145,-71.4027235,https://www.openstreetmap.org/way/142009721,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009724,,false,house,,,,,,,,,,,,,41.8262136,-71.406602,https://www.openstreetmap.org/way/142009724,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009729,Sciences Library,true,yes,library,Brown University,,201,Thayer Street,Providence,RI,02912,,Q7433719,en:Sciences Library (Brown University),https://library.brown.edu/about/scili/,41.8269648,-71.4001611,https://www.openstreetmap.org/way/142009729,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009732,,false,house,,,,,,,,,,,,,41.8316779,-71.4005949,https://www.openstreetmap.org/way/142009732,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009734,,false,house,,,,,,,,,,,,,41.828517,-71.4003742,https://www.openstreetmap.org/way/142009734,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009737,,false,house,,,,,,,,,,,,,41.8328489,-71.4018635,https://www.openstreetmap.org/way/142009737,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009738,Charles E. Tillinghast House,false,house,,,,89,Power Street,Providence,RI,,,,,,41.822744,-71.4008117,https://www.openstreetmap.org/way/142009738,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009742,,false,house,,,,196,Bowen Street,,,,,,,,41.8309524,-71.4027571,https://www.openstreetmap.org/way/142009742,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009746,,false,house,,,,,,,,,,,,,41.8319943,-71.403011,https://www.openstreetmap.org/way/142009746,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009747,,false,house,,,,42,,,,,,,,,41.8218941,-71.3990721,https://www.openstreetmap.org/way/142009747,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009750,,false,house,,,,56,Benefit Street,,,,,,,,41.8321568,-71.4096093,https://www.openstreetmap.org/way/142009750,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009754,,false,house,,,,127,Pratt Avenue,,,,,,,,41.8314267,-71.4083175,https://www.openstreetmap.org/way/142009754,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009755,,false,house,,,,190-192,Bowen Street,,,,,,,,41.8309264,-71.4029562,https://www.openstreetmap.org/way/142009755,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009756,,false,house,,,,107,,,,,,,,,41.8303496,-71.4064298,https://www.openstreetmap.org/way/142009756,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009761,,false,house,,,,75,Benefit Street,,,,,,,,41.8316276,-71.4090915,https://www.openstreetmap.org/way/142009761,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009763,,false,house,,,,143,,,,,,,,,41.82231,-71.3988485,https://www.openstreetmap.org/way/142009763,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009764,,false,house,,,,159,Lloyd Ave,,,,,,,,41.8313203,-71.4008777,https://www.openstreetmap.org/way/142009764,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009771,,false,house,,,,,,,,,,,,,41.8306101,-71.4072894,https://www.openstreetmap.org/way/142009771,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009772,,false,apartments,,,,21,Euclid Avenue,Providence,,,,,,,41.8285829,-71.3998582,https://www.openstreetmap.org/way/142009772,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009777,,false,house,,,,349-351,Thayer Street,,,,,,,,41.8319419,-71.4008876,https://www.openstreetmap.org/way/142009777,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009778,,false,house,,,,224,Bowen Street,,,,,,,,41.8309913,-71.4016195,https://www.openstreetmap.org/way/142009778,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009780,,false,house,,,,11,,,,,,,,,41.8285464,-71.4002158,https://www.openstreetmap.org/way/142009780,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009784,,false,house,,,,117,,,,,,,,,41.8300984,-71.4031752,https://www.openstreetmap.org/way/142009784,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009787,,false,house,,,,,,,,,,,,,41.8311678,-71.4048239,https://www.openstreetmap.org/way/142009787,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009790,,false,house,,,,,,,,,,,,,41.8323463,-71.402304,https://www.openstreetmap.org/way/142009790,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009795,,false,house,,,,,,,,,,,,,41.8297701,-71.4044213,https://www.openstreetmap.org/way/142009795,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009796,,false,house,,,,204,Bowen Street,,,,,,,,41.8309608,-71.4024621,https://www.openstreetmap.org/way/142009796,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009798,,false,house,,,,,,,,,,,,,41.8311796,-71.4054912,https://www.openstreetmap.org/way/142009798,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009803,,false,house,,,,,,,,,,,,,41.8323546,-71.4027883,https://www.openstreetmap.org/way/142009803,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009804,,false,house,,,,119,Benefit Street,,,,,,,,41.8300979,-71.4084929,https://www.openstreetmap.org/way/142009804,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009806,,false,house,,,,115,,,,,,,,,41.8222327,-71.400095,https://www.openstreetmap.org/way/142009806,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009812,,false,house,,,,109,,,,,,,,,41.830378,-71.4062891,https://www.openstreetmap.org/way/142009812,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009814,,false,house,,,,240,Bowen Street,,,,,,,,41.8310127,-71.4008362,https://www.openstreetmap.org/way/142009814,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009818,,false,house,,,,260,Bowen Street,,,,,,,,41.8310709,-71.4000289,https://www.openstreetmap.org/way/142009818,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009822,,false,house,,,,67;69,,,,,,,,,41.8327867,-71.4021907,https://www.openstreetmap.org/way/142009822,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009823,,false,house,,,,109,Benefit Street,,,,,,,,41.8305879,-71.4086286,https://www.openstreetmap.org/way/142009823,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009826,,false,house,,,,66,Benefit Street,,,,,,,,41.8319846,-71.4095483,https://www.openstreetmap.org/way/142009826,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009829,,false,house,,,,154,Cushing St,,,02906,,,,,41.8302318,-71.4005006,https://www.openstreetmap.org/way/142009829,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009831,,false,house,,,,204,,,,,,,,,41.8283789,-71.3996798,https://www.openstreetmap.org/way/142009831,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009836,,false,house,,,,,,,,,,,,,41.8327905,-71.4024086,https://www.openstreetmap.org/way/142009836,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009838,,false,house,,,,214,Bowen Street,,,,,,,,41.8309746,-71.4019469,https://www.openstreetmap.org/way/142009838,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009841,RISD Admissions Office,false,yes,,,,62,Prospect Street,,,02906,,Q8033250,,,41.8286629,-71.4052953,https://www.openstreetmap.org/way/142009841,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009845,,false,house,,,,,,,,,,,,,41.8312816,-71.4025381,https://www.openstreetmap.org/way/142009845,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009848,,false,house,,,,,,,,,,,,,41.8311669,-71.4044679,https://www.openstreetmap.org/way/142009848,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009849,,false,house,,,,,,,,,,,,,41.8323778,-71.4021198,https://www.openstreetmap.org/way/142009849,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009854,,false,house,,,,94,Congdon Street,,,,,,,,41.8310491,-71.4073233,https://www.openstreetmap.org/way/142009854,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009856,,false,house,,,,135,,,,,,,,,41.822278,-71.3992067,https://www.openstreetmap.org/way/142009856,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009857,Russell Potter House,false,house,,,,26,John Street,Providence,RI,02906,,,,,41.8218076,-71.4000503,https://www.openstreetmap.org/way/142009857,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009862,,false,house,,,,355,Thayer St,,,,,,,,41.8320819,-71.4009274,https://www.openstreetmap.org/way/142009862,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009864,,false,house,,,,129,,,,,,,,,41.8222721,-71.3993536,https://www.openstreetmap.org/way/142009864,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009866,,false,house,,,,,,,,,,,,,41.8221944,-71.4010472,https://www.openstreetmap.org/way/142009866,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009872,,false,house,,,,"17,19,21,23",South Court Street,,,,,,,,41.8290222,-71.4079332,https://www.openstreetmap.org/way/142009872,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009873,,false,house,,,,24,John Street,,,,,,,,41.8218253,-71.4002203,https://www.openstreetmap.org/way/142009873,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009881,,false,house,,,,,,,,,,,,,41.8319481,-71.4031371,https://www.openstreetmap.org/way/142009881,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009883,,false,house,,,,328,Thayer Street,,,,,,,,41.8312241,-71.4012561,https://www.openstreetmap.org/way/142009883,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009888,,false,house,,,,,,,,,,,,,41.832797,-71.4020215,https://www.openstreetmap.org/way/142009888,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009890,,false,house,,,,,,,,,,,,,41.8305425,-71.4083335,https://www.openstreetmap.org/way/142009890,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009891,,false,house,,,,66,Benefit Street,,,,,,,,41.8318723,-71.4095308,https://www.openstreetmap.org/way/142009891,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009896,,false,house,,,,74,Benefit Street,,,,,,,,41.831584,-71.4094114,https://www.openstreetmap.org/way/142009896,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009897,,false,house,,,,127,Lloyd Avenue,Providence,RI,02906,,,,,41.8312909,-71.4021198,https://www.openstreetmap.org/way/142009897,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009899,,false,house,,,,,,,,,,,,,41.8310961,-71.4063895,https://www.openstreetmap.org/way/142009899,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009901,,false,house,,,,32,,,,,,,,,41.8218639,-71.3994973,https://www.openstreetmap.org/way/142009901,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009905,,false,house,,,,72,Prospect Street,,,,,,,,41.8291349,-71.4053258,https://www.openstreetmap.org/way/142009905,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009909,,false,house,,,,125,Lloyd Avenue,Providence,RI,02906,,,,,41.8312751,-71.4023252,https://www.openstreetmap.org/way/142009909,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009911,,false,house,,,,,,,,,,,,,41.8307766,-71.4072221,https://www.openstreetmap.org/way/142009911,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009912,,false,house,,,,,,,,,,,,,41.8282684,-71.4004968,https://www.openstreetmap.org/way/142009912,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009915,,false,house,,,,,,,,,,,,,41.8303696,-71.4067596,https://www.openstreetmap.org/way/142009915,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009916,,false,house,,,,,,,,,,,,,41.8321241,-71.4006562,https://www.openstreetmap.org/way/142009916,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009919,,false,house,,,,141,,,,,,,,,41.8222956,-71.3990491,https://www.openstreetmap.org/way/142009919,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009924,,false,house,,,,,,,,,,,,,41.8321144,-71.400778,https://www.openstreetmap.org/way/142009924,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009925,,false,house,,,,,,,,,,,,,41.8297687,-71.4046452,https://www.openstreetmap.org/way/142009925,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009929,,false,house,,,,43,,,,,,,,,41.8327154,-71.4032973,https://www.openstreetmap.org/way/142009929,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009931,,false,house,,,,,,,,,,,,,41.8221102,-71.4011273,https://www.openstreetmap.org/way/142009931,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009932,,false,house,,,,173,Brown Street,Providence,RI,02906,,,,,41.83197,-71.4036698,https://www.openstreetmap.org/way/142009932,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009936,,false,house,,,,80,Benefit Street,,,,,,,,41.8313438,-71.4093131,https://www.openstreetmap.org/way/142009936,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009938,,false,house,,,,234,Bowen Street,,,,,,,,41.8310173,-71.4012,https://www.openstreetmap.org/way/142009938,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009943,,false,house,,,,100,,,,,,,,,41.8307625,-71.4058595,https://www.openstreetmap.org/way/142009943,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009946,,false,house,,,,38,John Street,,,,,,,,41.8218938,-71.3992542,https://www.openstreetmap.org/way/142009946,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009947,,false,house,,,,78,Benefit Street,,,,,,,,41.8314458,-71.4093803,https://www.openstreetmap.org/way/142009947,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009950,,false,house,,,,,,,,,,,,,41.8291736,-71.4079326,https://www.openstreetmap.org/way/142009950,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009951,,false,house,,,,188,Pratt Avenue,,,,,,,,41.8293688,-71.4074375,https://www.openstreetmap.org/way/142009951,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009952,,false,house,,,,102,,,,,,,,,41.831098,-71.4059826,https://www.openstreetmap.org/way/142009952,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009958,,false,house,,,,,,,,,,,,,41.8218972,-71.3993607,https://www.openstreetmap.org/way/142009958,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009960,Sturgis Carpenter House,false,house,,,,102,Williams Street,Providence,RI,,,,,,41.8224949,-71.4007692,https://www.openstreetmap.org/way/142009960,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009965,,false,house,,,,166,Cushing St,,,02906,,,,,41.8302494,-71.4001844,https://www.openstreetmap.org/way/142009965,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
way,142009966,,false,house,,,,,,,,,,,,,41.8309092,-71.4072856,https://www.openstreetmap.org/way/142009966,https://overpass-api.de/,"OpenStreetMap contributors, ODbL"
